movie_id,movie_title,genre
442933,Beowulf (2007),Animation|Action|Adventure|Fantasy
443272,Lincoln (2012),Biography|Drama|History|War
443274,Vantage Point (2008),Action|Crime|Drama|Thriller
443295,"Yours, Mine and Ours (2005)",Comedy|Family|Romance
443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
443473,The Condemned (2007),Action|Thriller
443489,Dreamgirls (2006),Drama|Music|Musical
443543,The Illusionist (2006),Drama|Mystery|Romance|Thriller
443676,Undisputed II: Last Man Standing (2006),Action|Crime|Drama|Sport
443680,The Assassination of Jesse James by the Coward Robert Ford (2007),Biography|Crime|Drama|History|Western
443701,The X Files: I Want to Believe (2008),Drama|Mystery|Sci-Fi|Thriller
443706,Zodiac (2007),Crime|Drama|Mystery|Thriller
444653,Keeping Mum (2005),Comedy|Crime|Drama|Mystery
444682,The Reaping (2007),Horror|Thriller
444778,Mah nakorn (2004),Comedy|Fantasy|Romance
445934,Blades of Glory (2007),Comedy|Sport
445946,The Contract (2006),Drama|Thriller|Crime
445990,Invincible (2006),Biography|Drama|Sport
446029,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Romance
446752,Full of It (2007),Drama|Comedy
446755,The Painted Veil (2006),Drama|Romance
448011,Knowing (2009),Drama|Mystery|Sci-Fi|Thriller
448134,Sunshine (2007),Adventure|Sci-Fi|Thriller
448157,Hancock (2008),Action|Fantasy
448564,Irresistible (2006),Drama|Mystery|Thriller
448694,Puss in Boots (2011),Animation|Adventure|Comedy|Family
449059,Little Miss Sunshine (2006),Adventure|Comedy|Drama
449088,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Fantasy
449089,RV (2006),Adventure|Comedy|Family
449467,Babel (2006),Drama
449487,Passengers (2008),Drama|Mystery|Romance|Thriller
450188,La môme (2007),Biography|Drama|Music
450259,Blood Diamond (2006),Adventure|Drama|Thriller
450314,Punisher: War Zone (2008),Action|Crime|Drama|Thriller
450385,1408 (2007),Horror|Thriller
450405,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Fantasy|Thriller
451609,1973 (2005),Documentary|Crime|History
452594,The Break-Up (2006),Comedy|Drama|Romance
452608,Death Race (2008),Action|Sci-Fi|Thriller
452623,Gone Baby Gone (2007),Crime|Drama|Mystery|Thriller
452624,The Good German (2006),Drama|Mystery|Thriller
452625,Good Luck Chuck (2007),Comedy|Drama|Fantasy|Romance
452637,Lady in the Water (2006),Fantasy|Mystery|Thriller
452660,One Last Thing... (2005),Comedy|Drama
452694,The Time Traveler's Wife (2009),Drama|Fantasy|Romance|Sci-Fi
452702,Vacancy (2007),Horror|Thriller
453451,Mr. Bean's Holiday (2007),Comedy|Family
454084,Blind Dating (2006),Comedy|Romance
454792,Bubble (2005),Crime|Drama|Mystery
454841,The Hills Have Eyes (2006),Horror|Thriller
454848,Inside Man (2006),Crime|Drama|Thriller
454876,Life of Pi (2012),Adventure|Drama
454921,The Pursuit of Happyness (2006),Biography|Drama
455323,Being Flynn (2012),Drama
455407,The Crazies (2010),Horror|Mystery|Thriller
455538,How to Lose Friends & Alienate People (2008),Comedy|Drama|Romance
455590,The Last King of Scotland (2006),Biography|Drama|History
455824,Australia (2008),Adventure|Drama|History|Romance|War
456020,Waist Deep (2006),Action|Crime|Drama|Thriller
456041,Anche libero va bene (2006),Drama
456123,Dikkenek (2006),Comedy
456470,Hwal (2005),Drama|Romance
456554,Grandma's Boy (2006),Comedy
457355,From Mexico with Love (2009),Action|Drama
457430,El laberinto del fauno (2006),Drama|Fantasy|War
457433,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller
457513,Scoop (2006),Comedy|Mystery
457572,Fido (2006),Comedy|Drama|Horror|Romance
457655,Efter brylluppet (2006),Drama
457939,The Holiday (2006),Comedy|Romance
458339,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi
458352,The Devil Wears Prada (2006),Comedy|Drama|Romance
458525,X-Men Origins: Wolverine (2009),Action|Adventure|Sci-Fi|Thriller
460740,Cashback (2006),Comedy|Drama|Romance
460780,In the Name of the King: A Dungeon Siege Tale (2006),Action|Adventure|Drama|Fantasy
460791,The Fall (2006),Adventure|Drama|Fantasy
460898,Pervert! (2005),Comedy|Horror
462322,Grindhouse (2007),Action|Horror|Thriller
462359,Incubus (2006),Horror|Mystery|Thriller
462499,Rambo (2008),Action|Thriller|War
462504,Rescue Dawn (2006),Adventure|Biography|Drama|War
462538,The Simpsons Movie (2007),Animation|Adventure|Comedy
462590,Step Up (2006),Crime|Drama|Music|Romance
462683,L'homme de sa vie (2006),Drama
462684,Hyeol-eui-noo (2005),Mystery|Thriller
463034,"You, Me and Dupree (2006)",Comedy|Romance
463854,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
463903,Be with Me (2005),Drama|Romance
464049,The History Boys (2006),Comedy|Drama
464141,El orfanato (2007),Drama|Mystery|Thriller
465142,American Dreamz (2006),Comedy|Music
465494,Hitman (2007),Action|Crime|Drama|Thriller
465538,Michael Clayton (2007),Crime|Drama|Mystery|Thriller
465551,Notes on a Scandal (2006),Drama|Thriller
465580,Push (2009),Action|Sci-Fi|Thriller
466893,Margaret (2011),Drama
467197,Max Payne (2008),Action|Crime|Drama|Mystery|Thriller
467200,The Other Boleyn Girl (2008),Biography|Drama|History|Romance
467406,Juno (2007),Comedy|Drama|Romance
468489,Half Nelson (2006),Drama
468565,Tsotsi (2005),Crime|Drama
468569,The Dark Knight (2008),Action|Crime|Drama|Thriller
469494,There Will Be Blood (2007),Drama
469623,Things We Lost in the Fire (2007),Drama
469641,World Trade Center (2006),Drama
470732,Bernard and Doris (2006),Biography|Comedy|Drama
470883,Organize isler (2005),Comedy|Drama
471042,Tower Heist (2011),Action|Comedy|Crime
472062,Charlie Wilson's War (2007),Biography|Comedy|Drama|History
472181,The Smurfs (2011),Animation|Adventure|Comedy|Family|Fantasy
473075,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance
473102,The Perfect Game (2009),Drama|Family|Sport
473444,Man cheng jin dai huang jin jia (2006),Action|Drama|Romance
473705,State of Play (2009),Drama|Mystery
475937,The Abandoned (2006),Horror|Mystery|Thriller
476964,The Brave One (2007),Crime|Drama|Thriller
477071,Premonition (2007),Drama|Fantasy|Mystery|Thriller
477080,Unstoppable (2010),Action|Thriller
477095,Starter for 10 (2006),Comedy|Drama|Romance
477139,Wristcutters: A Love Story (2006),Comedy|Drama|Fantasy|Romance
477302,Extremely Loud & Incredibly Close (2011),Adventure|Drama|Mystery
477347,Night at the Museum (2006),Action|Adventure|Comedy|Family|Fantasy
477348,No Country for Old Men (2007),Crime|Drama|Thriller
477585,Café Transit (2005),Drama
478087,21 (2008),Crime|Drama
478134,In the Valley of Elah (2007),Crime|Drama|Mystery|Thriller
478197,Leonard Cohen: I'm Your Man (2005),Documentary|Biography|Music
478304,The Tree of Life (2011),Drama|Fantasy
478311,Knocked Up (2007),Comedy|Drama|Romance
478724,Prête-moi ta main (2006),Comedy|Romance
479143,Rocky Balboa (2006),Drama|Sport
479528,Rogue (2007),Action|Adventure|Horror|Thriller
479952,Madagascar: Escape 2 Africa (2008),Animation|Action|Adventure|Comedy|Family
479968,One Missed Call (2008),Horror|Mystery
479997,Season of the Witch (2011),Action|Adventure|Fantasy
480025,This Is England (2006),Crime|Drama
480239,Atlas Shrugged: Part I (2011),Drama|Mystery|Sci-Fi
480242,Dan in Real Life (2007),Comedy|Drama|Romance
480249,I Am Legend (2007),Drama|Sci-Fi|Thriller
480255,The Losers (2010),Action|Crime|Drama|Mystery|Thriller
480271,Van Wilder 2: The Rise of Taj (2006),Comedy|Romance
480687,Hall Pass (2011),Comedy|Romance
481499,The Croods (2013),Animation|Adventure|Comedy|Family
482374,Gone (2007),Drama|Horror|Thriller
482527,It's a Boy Girl Thing (2006),Comedy|Fantasy|Romance
482571,The Prestige (2006),Drama|Mystery|Thriller
482572,Pride and Glory (2008),Crime|Drama|Thriller
482599,Shutter (2008),Horror|Mystery|Thriller
483607,Doomsday (2008),Action|Sci-Fi
484877,The Pleasure of Your Company (2006),Comedy|Romance
485947,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
486576,4: Rise of the Silver Surfer (2007),Action|Fantasy|Sci-Fi|Thriller
486583,Fred Claus (2007),Comedy|Family|Fantasy
486655,Stardust (2007),Adventure|Family|Fantasy|Romance
486822,Disturbia (2007),Drama|Mystery|Thriller
486946,Wild Hogs (2007),Action|Adventure|Comedy
488085,Big Nothing (2006),Comedy|Crime|Thriller
488120,Fracture (2007),Crime|Drama|Mystery|Thriller
488604,The Oxford Murders (2008),Crime|Mystery|Thriller
488870,Always san-chôme no yûhi (2005),Drama|Family
489099,Jumper (2008),Action|Adventure|Sci-Fi|Thriller
489235,My Name Is Bruce (2007),Comedy|Horror
489244,Night of the Living Dead 3D (2006),Horror
491747,Away from Her (2006),Drama
492044,The Haunting in Connecticut (2009),Drama|Horror|Thriller
492466,Iraq in Fragments (2006),Documentary|War
492890,The Wild Stallion (2009),Drama|Family
493459,This Film Is Not Yet Rated (2006),Documentary
493464,Wanted (2008),Action|Crime|Thriller
494823,Sekerpare kiz (1983),Comedy
495596,Gedo senki (2006),Animation|Adventure|Fantasy
496806,Ocean's Thirteen (2007),Crime|Thriller
497373,Furnace (2007),Crime|Horror|Mystery|Thriller
497465,Vicky Cristina Barcelona (2008),Drama|Romance
497876,46-okunen no koi (2006),Drama|Fantasy
498380,Letters from Iwo Jima (2006),Drama|History|War
499291,Ah nerede (1975),Comedy|Romance
499448,The Chronicles of Narnia: Prince Caspian (2008),Action|Adventure|Family|Fantasy
499549,Avatar (2009),Action|Adventure|Fantasy|Sci-Fi
499556,War (2007),Action|Crime|Thriller
499570,Slipstream (2007),Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
756683,The Man from Earth (2007),Drama|Sci-Fi
758730,AVPR: Aliens vs Predator - Requiem (2007),Action|Horror|Sci-Fi|Thriller
758746,Friday the 13th (2009),Horror
758752,Love and Other Drugs (2010),Comedy|Drama|Romance
758758,Into the Wild (2007),Adventure|Biography|Drama
758774,Body of Lies (2008),Action|Drama|Thriller
762125,Planet 51 (2009),Animation|Adventure|Comedy|Family|Sci-Fi
763831,A Thousand Words (2012),Comedy|Drama
765429,American Gangster (2007),Biography|Crime|Drama
765432,Der Baader Meinhof Komplex (2008),Action|Biography|Crime|Drama|History
765443,Eastern Promises (2007),Crime|Mystery|Thriller
765446,Escape from Planet Earth (2013),Animation|Adventure|Comedy|Family|Sci-Fi
768212,The Last Mimzy (2007),Family|Sci-Fi
770703,What's Your Number? (2011),Comedy|Romance
770752,Fool's Gold (2008),Adventure|Comedy|Romance|Thriller
770802,Samsara (2011),Documentary
775489,L'illusionniste (2010),Animation|Drama|Fantasy
780504,Drive (2011),Crime|Drama
780521,The Princess and the Frog (2009),Animation|Family|Fantasy|Musical|Romance
780536,In Bruges (2008),Comedy|Crime|Drama|Thriller
780571,Mr. Brooks (2007),Crime|Drama|Mystery|Thriller
780622,Teeth (2007),Comedy|Horror|Thriller
780653,The Wolfman (2010),Drama|Horror|Thriller
782700,När mörkret faller (2006),Drama
783581,Shadow People (2007),Drama
783849,Un lever de rideau (2006),Short|Drama|Romance
787470,Balls Out: Gary the Tennis Coach (2009),Comedy|Sport
790628,The Incredible Burt Wonderstone (2013),Comedy
790686,Mirrors (2008),Horror|Mystery|Thriller
790724,Jack Reacher (2012),Action|Crime|Thriller
792965,"Ensemble, c'est tout (2007)",Drama|Romance
795351,Case 39 (2009),Horror|Mystery|Thriller
795368,Death at a Funeral (2007),Comedy
795421,Mamma Mia! (2008),Comedy|Musical|Romance
795493,Cassandra's Dream (2007),Crime|Drama|Romance|Thriller
796302,The Babysitters (2007),Drama
796366,Star Trek (2009),Action|Adventure|Sci-Fi
798817,13 (2010),Drama|Thriller
799949,Epic Movie (2007),Adventure|Comedy
800039,Forgetting Sarah Marshall (2008),Comedy|Drama|Romance
800080,The Incredible Hulk (2008),Action|Sci-Fi|Thriller
800241,Transsiberian (2008),Crime|Drama|Mystery|Thriller
800320,Clash of the Titans (2010),Action|Adventure|Fantasy
800369,Thor (2011),Action|Adventure|Fantasy
803005,Hoop Realities (2007),Documentary
804461,Death Sentence (2007),Action|Crime|Drama|Thriller
804497,It's Kind of a Funny Story (2010),Comedy|Drama|Romance
804516,P2 (2007),Horror|Thriller
804540,Taxi 4 (2007),Action|Comedy
805570,The Midnight Meat Train (2008),Horror|Mystery|Thriller
808151,Angels & Demons (2009),Mystery|Thriller
808232,A Dog Year (2009),Comedy|Drama
808279,Funny Games U.S. (2007),Crime|Drama|Thriller
808532,Hacking Democracy (2006),Documentary
810784,Bright Star (2009),Biography|Drama|Romance
810913,Jack and Jill (2011),Comedy
810922,Take Me Home Tonight (2011),Comedy|Drama|Romance
814022,Bangkok Dangerous (2008),Action|Crime|Thriller
814075,Deliver Us from Evil (2006),Documentary|Crime
814314,Seven Pounds (2008),Drama
814331,Spring Breakdown (2009),Comedy
814335,The Stepfather (2009),Mystery|Thriller
815092,Actrices (2007),Comedy|Drama
815236,She's Out of My League (2010),Comedy|Romance
817177,Flipped (2010),Comedy|Drama|Romance
817230,Valentine's Day (2010),Comedy|Romance
819714,The Edge of Love (2008),Biography|Drama|Romance|War
821442,Biyeolhan geori (2006),Action|Crime|Thriller
821470,Jjakpae (2006),Action|Crime|Drama
821640,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance
821642,The Soloist (2009),Drama|Biography|Music
822832,Marley & Me (2008),Comedy|Drama|Family|Romance
822847,Priest (2011),Action|Horror|Sci-Fi|Thriller
822854,Shooter (2007),Action|Crime|Drama|Mystery|Thriller
824330,Les femmes de l'ombre (2008),Drama|War
824747,Changeling (2008),Drama|History|Mystery|Thriller
824758,The Last Station (2009),Biography|Drama|Romance
825232,The Bucket List (2007),Adventure|Comedy|Drama
825236,Sukkar banat (2007),Comedy|Drama|Romance
827503,Hokkabaz (2006),Comedy|Drama
827507,Inheritance (2006),Documentary
829482,Superbad (2007),Comedy
830515,Quantum of Solace (2008),Action|Adventure|Crime|Thriller
832266,"Definitely, Maybe (2008)",Comedy|Drama|Romance
834001,Underworld: Rise of the Lycans (2009),Action|Adventure|Fantasy|Sci-Fi|Thriller
836700,L'heure d'été (2008),Drama|Family
837562,Hotel Transylvania (2012),Animation|Comedy|Family
838247,After.Life (2009),Drama|Horror|Mystery|Thriller
838283,Step Brothers (2008),Comedy
839980,Semi-Pro (2008),Comedy|Sport
840361,The Town (2010),Crime|Drama|Thriller
841027,Magicians (2007),Comedy
841044,2 Days in Paris (2007),Comedy|Drama|Romance
842926,The Kids Are All Right (2010),Comedy|Drama
843302,Sakebi (2006),Horror|Mystery|Thriller
844286,The Brothers Bloom (2008),Adventure|Comedy|Drama|Romance
844319,Kaidan (2007),Drama|Horror|Romance
844471,Cloudy with a Chance of Meatballs (2009),Animation|Comedy|Family|Fantasy
844479,The Collector (2009),Crime|Horror|Thriller
844708,The Last House on the Left (2009),Drama|Horror|Thriller
845046,Son of Rambow (2007),Action|Adventure|Comedy|Drama|Family
848228,The Avengers (2012),Action
851577,Ostrov (2006),Drama
851578,Papurika (2006),Animation|Mystery|Sci-Fi|Thriller
852713,The House Bunny (2008),Comedy|Romance
857190,The Sweeney (2012),Action|Crime|Drama
859163,The Mummy: Tomb of the Dragon Emperor (2008),Action|Adventure|Fantasy|Thriller
860866,Far North (2007),Crime|Drama|Romance|Thriller
861739,Tropa de Elite (2007),Action|Crime|Drama|Thriller
862467,Valhalla Rising (2009),Action|Adventure|Drama|Fantasy
862846,Sunshine Cleaning (2008),Comedy|Drama
862856,Trick 'r Treat (2007),Comedy|Horror|Thriller
864761,The Duchess (2008),Biography|Drama|History|Romance
865559,My Life in Ruins (2009),Comedy|Romance
866437,The Jane Austen Book Club (2007),Comedy|Drama|Romance
867271,Chile puede (2008),Comedy|Sci-Fi
870090,Cidade dos Homens (2007),Crime|Drama
870111,Frost/Nixon (2008),Drama|History
870984,Antichrist (2009),Drama|Horror
873886,Red State (2011),Action|Horror|Thriller
874259,Big Bad Wolves (2006),Short|Comedy|Drama|Fantasy|Horror
875034,Nine (2009),Drama|Musical|Romance
875113,99 francs (2007),Comedy|Drama
876563,Gake no ue no Ponyo (2008),Animation|Adventure|Family|Fantasy
878804,The Blind Side (2009),Biography|Drama|Sport
880570,The Ministers (2009),Crime
882977,Snitch (2013),Action|Drama|Thriller
884173,Rhineland (2007),Drama|War
884328,The Mist (2007),Horror|Sci-Fi|Thriller
887883,Burn After Reading (2008),Comedy|Crime|Drama
887912,The Hurt Locker (2008),Drama|Thriller|War
889573,The Switch (2010),Comedy|Drama|Romance
890885,Saturno contro (2007),Drama
891592,Street Fighter: The Legend of Chun-Li (2009),Action|Crime|Fantasy|Thriller
892255,Che: Part One (2008),Biography|Drama|History|War
892318,Letters to Juliet (2010),Comedy|Drama|Romance
892769,How to Train Your Dragon (2010),Animation|Adventure|Comedy|Drama|Family|Fantasy
892791,Shrek Forever After (2010),Animation|Action|Adventure|Comedy|Family|Fantasy
896534,Deadgirl (2008),Horror|Thriller
896798,Cleaner (2007),Crime|Mystery|Thriller
898367,The Road (2009),Adventure|Drama
901476,Bride Wars (2009),Comedy|Romance
903624,The Hobbit: An Unexpected Journey (2012),Adventure|Fantasy
905372,The Thing (2011),Horror|Mystery|Sci-Fi|Thriller
906665,Sukiyaki Western Django (2007),Action|Western
910554,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
910970,WALL·E (2008),Animation|Adventure|Family|Romance|Sci-Fi
912593,No End in Sight (2007),Documentary|War
913354,Armored (2009),Action|Crime|Thriller
913425,Los abrazos rotos (2009),Drama|Romance|Thriller
914798,The Boy in the Striped Pyjamas (2008),Drama|History|War
914863,Unthinkable (2010),Drama|Thriller
918927,Doubt (2008),Drama|Mystery
923600,Baghead (2008),Comedy|Drama|Horror|Romance
923752,The King of Kong (2007),Documentary|Biography|Sport
926084,Harry Potter and the Deathly Hallows: Part 1 (2010),Adventure|Drama|Fantasy|Mystery
929425,Gomorra (2008),Crime|Drama
935075,Rabbit Hole (2010),Drama
936501,Taken (2008),Action|Crime|Thriller
938283,The Last Airbender (2010),Action|Adventure|Family|Fantasy
938305,Freaky Deaky (2012),Comedy|Crime|Thriller
938330,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
938341,Tôkyô sonata (2008),Drama
939684,The Workshop (2007),Documentary
940656,Arthur et la guerre des deux mondes (2010),Animation|Adventure|Family|Fantasy
940657,Arthur et la vengeance de Maltazard (2009),Animation|Adventure|Family|Fantasy
942385,Tropic Thunder (2008),Action|Comedy
944835,Salt (2010),Action|Crime|Mystery|Thriller
945513,Source Code (2011),Mystery|Sci-Fi|Thriller
947798,Black Swan (2010),Drama|Mystery|Thriller
947802,Lakeview Terrace (2008),Crime|Drama|Thriller
947810,Green Zone (2010),Action|Drama|Thriller|War
948470,The Amazing Spider-Man (2012),Action|Adventure|Fantasy
949731,The Happening (2008),Sci-Fi|Thriller
949751,Maskeli besler: Irak (2007),Adventure|Comedy
953981,Always zoku san-chôme no yûhi (2007),Drama
955308,Robin Hood (2010),Action|Adventure|Drama
959337,Revolutionary Road (2008),Drama|Romance
960144,You Don't Mess with the Zohan (2008),Action|Comedy|Drama
960731,Bedtime Stories (2008),Comedy|Family|Fantasy|Romance
962711,The Objective (2008),Horror|Sci-Fi|Thriller
963966,The Sorcerer's Apprentice (2010),Action|Adventure|Comedy|Drama|Fantasy
964517,The Fighter (2010),Biography|Drama|Sport
964586,Skin (2008),Biography|Drama
970179,Hugo (2011),Adventure|Drama|Family|Mystery
970468,Miss Pettigrew Lives for a Day (2008),Comedy|Romance
970866,Little Fockers (2010),Comedy
971209,A Perfect Getaway (2009),Adventure|Mystery|Thriller
972555,Exhibit A (2007),Thriller
975645,Hitchcock (2012),Biography|Drama
976039,Hip-Hop: Beyond Beats & Rhymes (2006),Documentary|Music
976051,The Reader (2008),Drama|Romance
977855,Fair Game (2010),Biography|Drama|Thriller
978762,Mary and Max (2009),Animation|Comedy|Drama
978764,Sucker Punch (2011),Action|Fantasy|Thriller
981072,The Lucky Ones (2008),Comedy|Drama|War
981227,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Music|Romance
983193,The Adventures of Tintin (2011),Animation|Action|Adventure|Family|Mystery
983213,Byôsoku 5 senchimêtoru (2007),Animation|Drama|Romance
985694,Machete (2010),Action|Thriller
985699,Valkyrie (2008),Drama|History|Thriller|War
986264,Taare Zameen Par (2007),Drama
988043,One-Eyed Monster (2008),Comedy|Horror|Sci-Fi
988047,Traitor (2008),Action|Crime|Drama|Thriller
988595,27 Dresses (2008),Comedy|Romance
989757,Dear John (2010),Drama|Romance|War
990407,The Green Hornet (2011),Action|Comedy|Crime|Thriller
993842,Hanna (2011),Action|Adventure|Thriller
995039,Ghost Town (2008),Comedy|Fantasy|Romance
996605,Les chansons d'amour (2007),Drama|Musical|Romance
997152,The Experiment (2010),Drama|Thriller
997246,Avaze gonjeshk-ha (2008),Drama
997263,Unmade Beds (2009),Comedy|Drama
999913,Straw Dogs (2011),Thriller
1001526,Megamind (2010),Animation|Action|Comedy|Family|Sci-Fi
1003052,Secret défense (2008),Thriller
1007028,Zack and Miri Make a Porno (2008),Comedy|Romance
1007029,The Iron Lady (2011),Biography|Drama|History
1010048,Slumdog Millionaire (2008),Drama|Romance|Thriller
1013743,Knight and Day (2010),Action|Adventure|Comedy|Thriller
1013752,Fast & Furious (2009),Action|Crime|Drama|Thriller
1013753,Milk (2008),Biography|Drama|History
1014759,Alice in Wonderland (2010),Adventure|Family|Fantasy
1016075,Fame (2009),Comedy|Drama|Musical|Romance
1016290,Kurôzu zero (2007),Action|Thriller
1017451,The Runaways (2010),Biography|Drama|Music
1017464,The Tortured (2010),Horror|Thriller
1019452,A Serious Man (2009),Comedy|Drama
1020543,Infestation (2009),Action|Comedy|Horror|Sci-Fi
1023111,Never Back Down (2008),Action|Drama|Sport
1023114,The Way Back (2010),Adventure|Drama|History
1023490,Il divo: La spettacolare vita di Giulio Andreotti (2008),Biography|Drama
1024255,Wild Child (2008),Comedy|Drama|Romance
1024648,Argo (2012),Drama|History|Thriller
1027718,Wall Street: Money Never Sleeps (2010),Drama
1027762,Wasting Away (2007),Comedy|Horror
1028528,Death Proof (2007),Action|Thriller
1028532,Hachi: A Dog's Tale (2009),Drama|Family
1029234,Martyrs (2008),Drama|Horror|Thriller
1032755,RocknRolla (2008),Action|Crime|Thriller
1032846,"4 luni, 3 saptamâni si 2 zile (2007)",Drama
1033575,The Descendants (2011),Comedy|Drama
1034303,Defiance (2008),Action|Drama|History|Thriller|War
1034314,Iron Sky (2012),Action|Comedy|Sci-Fi
1034389,The Eagle (2011),Adventure|Drama
1035736,Coco avant Chanel (2009),Biography|Drama
1038919,The Bounty Hunter (2010),Action|Comedy|Romance
1038988,[Rec] (2007),Horror|Mystery
1041829,The Proposal (2009),Comedy|Drama|Romance
1043842,Ekusu makina (2007),Animation|Action|Sci-Fi|Thriller
1045658,Silver Linings Playbook (2012),Comedy|Drama|Romance
1045772,I Love You Phillip Morris (2009),Comedy|Drama|Romance
1046163,My Best Friend's Girl (2008),Comedy|Romance
1046173,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
1046997,Miracle at St. Anna (2008),Action|Crime|Drama|Thriller|War
1047011,Song for Marion (2012),Comedy|Drama|Music|Romance
1047449,Camp Hell (2010),Drama|Horror
1047540,Parental Guidance (2012),Comedy
1049413,Up (2009),Animation|Adventure|Comedy|Drama|Family|Fantasy
1053424,Repo Men (2010),Action|Crime|Drama|Sci-Fi|Thriller
1053810,The Big Year (2011),Comedy
1053859,The Grudge 3 (2009),Horror|Mystery
1054606,The Imaginarium of Doctor Parnassus (2009),Adventure|Fantasy|Mystery
1055292,Life as We Know It (2010),Comedy|Drama|Romance
1055369,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|Thriller
1056067,Un giorno perfetto (2008),Drama
1057500,Invictus (2009),Biography|Drama|History|Sport
1058017,The Invention of Lying (2009),Comedy|Fantasy|Romance
1059786,Eagle Eye (2008),Action|Mystery|Thriller
1060277,Cloverfield (2008),Action|Sci-Fi|Thriller
1067106,A Christmas Carol (2009),Animation|Comedy|Drama|Family|Fantasy
1067583,Water for Elephants (2011),Drama|Romance
1067733,"Patrik 1,5 (2008)",Comedy|Drama
1067774,Monte Carlo (2011),Adventure|Comedy|Romance
1068242,Footloose (2011),Comedy|Drama|Music|Romance
1068646,Entre les murs (2008),Drama
1068649,Il y a longtemps que je t'aime (2008),Drama
1068680,Yes Man (2008),Comedy|Romance
1069238,Okuribito (2008),Drama|Music
1071812,Mao's Last Dancer (2009),Biography|Drama|Music|Romance
1071875,Ghost Rider: Spirit of Vengeance (2011),Action|Fantasy|Thriller
1073498,Meet the Spartans (2008),Comedy|War
1074638,Skyfall (2012),Action|Adventure|Crime|Thriller
1077368,Dark Shadows (2012),Comedy|Fantasy
1078582,Johnny Got His Gun (2008),Drama
1078588,My Sister's Keeper (2009),Drama
1078931,Sick Girl (2007),Crime|Horror|Thriller
1078940,Couples Retreat (2009),Comedy
1080016,Ice Age: Dawn of the Dinosaurs (2009),Animation|Action|Adventure|Comedy|Family|Romance
1081935,Baarìa (2009),Comedy|Drama
1082886,The Wackness (2008),Comedy|Drama|Romance
1083462,Mardi Gras: Spring Break (2011),Comedy
1091722,Adventureland (2009),Comedy|Drama|Romance
1092026,Paul (2011),Adventure|Comedy|Sci-Fi
1092634,Shanghai (2010),Drama|Mystery|Romance|Thriller
1093357,The Darkest Hour (2011),Action|Horror|Sci-Fi|Thriller
1095217,The Bad Lieutenant: Port of Call - New Orleans (2009),Crime|Drama
1096997,The Pagan Queen (2009),Fantasy|History|Romance
1097643,Fifty Dead Men Walking (2008),Drama|Thriller
1099212,Twilight (2008),Drama|Fantasy|Romance
1103153,Killers (2010),Action|Comedy|Romance|Thriller
1103982,The Girlfriend Experience (2009),Drama
1104001,TRON: Legacy (2010),Action|Adventure|Sci-Fi
1107365,Open Season 2 (2008),Animation|Adventure|Comedy|Family
1107837,Next of Kin (2008),Drama
1111422,The Taking of Pelham 1 2 3 (2009),Action|Crime|Thriller
1112782,Thick as Thieves (2009),Crime|Thriller
1114740,Paul Blart: Mall Cop (2009),Action|Comedy|Crime
1117385,Felon (2008),Crime|Drama
1119646,The Hangover (2009),Comedy
1120945,Tony (2009),Drama|Horror|Thriller
1120985,Blue Valentine (2010),Drama|Romance
1121931,Crank: High Voltage (2009),Action|Comedy|Crime|Thriller
1121977,Mother and Child (2009),Drama
1124035,The Ides of March (2011),Drama
1124388,Play the Game (2009),Comedy|Romance
1125849,The Wrestler (2008),Drama|Romance|Sport
1126591,Burlesque (2010),Drama|Musical|Romance
1126618,Morning Glory (2010),Comedy|Romance
1127180,Drag Me to Hell (2009),Horror|Thriller
1127715,Sin nombre (2009),Adventure|Crime|Drama|Thriller
1129442,Transporter 3 (2008),Action|Adventure|Crime|Thriller
1129445,Amelia (2009),Adventure|Biography|Drama|Romance
1130080,The Informant! (2009),Comedy|Drama|Thriller
1130088,Is Anybody There? (2008),Drama
1130884,Shutter Island (2010),Mystery|Thriller
1130969,Sinners and Saints (2010),Action|Crime|Thriller
1130988,JCVD (2008),Comedy|Crime|Drama
1131729,The Boat That Rocked (2009),Comedy|Drama|Music
1132285,The Factory (2012),Crime|Mystery|Thriller
1132449,Lay the Favorite (2012),Comedy
1132620,Män som hatar kvinnor (2009),Mystery|Thriller
1133985,Green Lantern (2011),Action|Adventure|Sci-Fi|Thriller
1135084,Takers (2010),Action|Crime|Thriller
